Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,EXOTemp_C_1,EXOCond_uScm_1,EXOSpCond_uScm_1,EXOTDS_mgL_1,EXODOsat_percent_1,EXODO_mgL_1,EXOChla_RFU_1,EXOChla_ugL_1,EXOBGAPC_RFU_1,EXOBGAPC_ugL_1,EXOfDOM_RFU_1,EXOfDOM_QSU_1,EXOPressure_psi_1,EXODepth_m_1,EXOBattery_V_1,EXOCablepower_V_1,EXOWiper_V_1,EXOTemp_C_9,EXOCond_uScm_9,EXOSpCond_uScm_9,EXOTDS_mgL_9,EXODOsat_percent_9,EXODO_mgL_9,EXOfDOM_RFU_9,EXOfDOM_QSU_9,EXOPressure_psi_9,EXODepth_m_9,EXOBattery_V_9,EXOCablepower_V_9,EXOWiper_V_9,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR3000Battery_V,CR3000Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_EXOTemp_C_1,Flag_EXOCond_uScm_1,Flag_EXOSpCond_uScm_1,Flag_EXOTDS_mgL_1,Flag_EXODOsat_percent_1,Flag_EXODO_mgL_1,Flag_EXOChla_RFU_1,Flag_EXOChla_ugL_1,Flag_EXOBGAPC_RFU_1,Flag_EXOBGAPC_ugL_1,Flag_EXOfDOM_RFU_1,Flag_EXOfDOM_QSU_1,Flag_EXOPressure_psi_1,Flag_EXODepth_m_1,Flag_EXOBattery_V_1,Flag_EXOCablepower_V_1,Flag_EXOWiper_V_1,Flag_EXOTemp_C_9,Flag_EXOCond_uScm_9,Flag_EXOSpCond_uScm_9,Flag_EXOTDS_mgL_9,Flag_EXODOsat_percent_9,Flag_EXODO_mgL_9,Flag_EXOfDOM_RFU_9,Flag_EXOfDOM_QSU_9,Flag_EXOPressure_psi_9,Flag_EXODepth_m_9,Flag_EXOBattery_V_9,Flag_EXOCablepower_V_9,Flag_EXOWiper_V_9,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
CCR,51,2023-01-01 06:50:00,5.954309,5.942651,5.958368,5.901422,5.555383,5.287317,5.262872,5.236078,5.239557,5.200738,5.203332,5.151025,5.161157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.204,61.96,99.62,64.76,93.43,11.87,6.23,19.14,12.53,8.809,2.81,12.29,1.22,27.5488,19.40950704,5.152043,13485,13.16,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 07:00:00,5.955896,5.965784,5.97561,5.829584,5.447107,5.272607,5.244897,5.228937,5.235468,5.198266,5.198968,5.150354,5.159723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.207,61.95,99.61,64.75,93.44,11.87,6.23,19.13,12.53,8.812,2.81,12.26,1.22,27.54836,19.409197038,5.150671,13486,13.2,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 07:10:00,5.616937,5.687189,5.519098,5.439691,5.297662,5.232385,5.228296,5.216882,5.221277,5.190881,5.177759,5.142664,5.155786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196,61.96,99.66,64.78,92.4,11.74,6.24,19.17,12.53,8.812,2.81,12.26,1.22,27.56967,19.424210998499998,5.144548,13487,13.21,10.56,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 07:20:00,5.765619,5.604913,5.46914,5.362909,5.281427,5.248651,5.231805,5.220728,5.22146,5.192407,5.189935,5.135614,5.157068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,61.98,99.68,64.79,92.64,11.77,6.25,19.19,12.54,8.813,2.82,12.27,1.22,27.56624,19.421794392,5.145862,13488,13.21,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 07:30:00,5.818475,5.789484,5.787256,5.580408,5.531,5.366083,5.272821,5.252893,5.228113,5.203729,5.203454,5.134851,5.153711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.204,61.94,99.6,64.74,93.34,11.85,6.23,19.14,12.54,8.819,2.82,12.27,1.22,27.56961,19.4241687255,5.143552,13489,13.17,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 07:40:00,5.859094,5.850488,5.863458,5.811487,5.808771,5.790948,5.27038,5.269098,5.257288,5.210138,5.214227,5.148553,5.155298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.218,62.05,99.73,64.82,93.14,11.83,6.26,19.22,12.54,8.82,2.81,12.28,1.21,27.56809,19.4230978095,5.144447,13490,13.17,10.22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 07:50:00,5.881524,5.86178,5.892572,5.877893,5.627557,5.375177,5.276666,5.264032,5.246728,5.210657,5.208429,5.151636,5.16253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.206,61.95,99.61,64.75,93.45,11.87,6.25,19.22,12.55,8.82,2.81,12.28,1.22,27.5663,19.421836665,5.144187,13491,13.17,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 08:00:00,5.879877,5.861261,5.870111,5.899896,5.77337,5.392633,5.295496,5.267297,5.23678,5.210138,5.201776,5.149957,5.154291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.206,61.96,99.62,64.76,93.48,11.87,6.24,19.16,12.55,8.822001,2.81,12.28,1.21,27.5668,19.42218894,5.148634,13492,13.18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 08:10:00,5.868188,5.869134,5.893518,5.849756,5.63833,5.341791,5.28576,5.244714,5.23269,5.203882,5.205408,5.148157,5.153986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.214,61.99,99.65,64.77,93.5,11.87,6.25,19.21,12.55,8.825,2.82,12.33,1.22,27.56926,19.423922133,5.149082,13493,13.18,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 08:20:00,5.879205,5.879572,5.900293,5.890008,5.565729,5.337732,5.283594,5.243463,5.231836,5.201806,5.200738,5.151941,5.157159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.212,62.01,99.69,64.8,93.06,11.82,6.26,19.22,12.55,8.824,2.81,12.32,1.21,27.56774,19.422851217,5.147638,13494,13.19,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 08:30:00,5.885736,5.886926,5.884027,5.848169,5.751794,5.318658,5.268091,5.241632,5.231622,5.199212,5.194299,5.151819,5.164087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.207,61.98,99.65,64.77,93.27,11.84,6.25,19.21,12.55,8.826,2.81,12.3,1.23,27.56685,19.422224167499998,5.157445,13495,13.18,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 08:40:00,5.891962,5.892358,5.876886,5.861719,5.742883,5.314172,5.261926,5.255487,5.243554,5.203943,5.192804,5.152032,5.165246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,61.98,99.68,64.79,92.52,11.75,6.26,19.23,12.55,8.827,2.81,12.34,1.22,27.56924,19.423908042,5.153184,13496,13.18,10.25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 08:50:00,5.910974,5.892846,5.872156,5.849054,5.832086,5.288507,5.254266,5.255609,5.249506,5.200128,5.190881,5.148767,5.163232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.199,61.97,99.66,64.78,92.58,11.76,6.25,19.2,12.55,8.825,2.82,12.34,1.21,27.56629,19.4218296195,5.156608,13497,13.19,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 09:00:00,5.877038,5.904688,5.903192,5.877649,5.876367,5.544427,5.261316,5.251947,5.257471,5.19375,5.193292,5.146814,5.165033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.195,61.96,99.65,64.77,92.4,11.74,6.26,19.24,12.55,8.826,2.82,12.35,1.22,27.56813,19.4231259915,5.152592,13498,13.18,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 09:10:00,5.843561,5.896142,5.911371,5.898828,5.835657,5.30459,5.254785,5.2494440000000004,5.249536,5.191583,5.192529,5.14364,5.165613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.193,61.92,99.61,64.74,92.18,11.71,6.25,19.19,12.56,8.829001,2.81,12.35,1.22,27.57156,19.425542598,5.154398,13499,13.22,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 09:20:00,5.843744,5.895196,5.9041689999999996,5.903802,5.852289,5.34295,5.250177,5.2491390000000004,5.236047,5.189294,5.190088,5.141595,5.170679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.179,61.89,99.59,64.73,92.25,11.72,6.24,19.16,12.55,8.826,2.81,12.35,1.23,27.5672,19.42247076,5.15642,13500,13.22,11.01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 09:30:00,5.847162,5.886102,5.893518,5.897516,5.718866,5.323846,5.25039,5.2329040000000004,5.228937,5.191949,5.186578,5.146966,5.167261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.176,61.88,99.59,64.73,92.49,11.76,6.25,19.2,12.55,8.827,2.82,12.33,1.22,27.56554,19.421301207,5.157388,13501,13.22,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 09:40:00,5.850061,5.879114,5.89248,5.896631,5.88894,5.443964,5.251184,5.222925,5.222162,5.185754,5.184198,5.153375,5.165979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.183,61.92,99.64,64.76,92.41,11.74,6.24,19.18,12.56,8.833,2.82,12.28,1.22,27.56989,19.4243659995,5.157619,13502,13.22,11.49,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 09:50:00,5.90484,5.898736,5.903192,5.932031,5.778375,5.266016,5.248865,5.218866,5.22149,5.189111,5.187219,5.155603,5.165643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.197,61.95,99.64,64.77,91.95,11.68,6.22,19.11,12.56,8.829001,2.81,12.27,1.21,27.56527,19.4211109785,5.158096,13503,13.21,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 10:00:00,6.031946,5.940637,5.92309,5.95025,5.711725,5.252008,5.246026,5.218103,5.218835,5.185785,5.187494,5.155115,5.168664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.204,61.97,99.65,64.77,92.14,11.7,6.24,19.16,12.56,8.83,2.81,12.27,1.21,27.56525,19.4210968875,5.158861,13504,13.21,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 10:10:00,6.063592,5.992822,5.966089,5.967767,5.551416,5.24624,5.250116,5.221033,5.221674,5.191614,5.199304,5.15481,5.17196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.196,61.95,99.64,64.77,91.94,11.68,6.26,19.22,12.56,8.832,2.81,12.27,1.21,27.56844,19.423344401999998,5.159743,13505,13.2,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 10:20:00,6.129816,6.037958,6.005273,6.006921,5.365991,5.240747,5.254785,5.223688,5.221826,5.192621,5.196191,5.153711,5.173456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.194,61.95,99.64,64.77,92.26,11.72,6.25,19.21,12.56,8.832,2.81,12.26,1.22,27.56568,19.421399844,5.163876,13506,13.2,14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 10:30:00,6.096704,6.047388,6.09292,6.013147,5.309503,5.253198,5.243707,5.223993,5.223504,5.192041,5.193689,5.154291,5.169672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.202,61.97,99.65,64.77,91.96,11.68,6.25,19.19,12.56,8.83,2.82,12.25,1.22,27.56569,19.421406889500002,5.164323,13507,13.18,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 10:40:00,6.094812,6.100092,6.153222,5.865167,5.294153,5.262354,5.241174,5.224328,5.222436,5.188745,5.187097,5.155756,5.169244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.193,61.95,99.65,64.77,92.48,11.75,6.25,19.21,12.56,8.832,2.81,12.24,1.22,27.56749,19.4226750795,5.160769,13508,13.17,15.52,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 10:50:00,6.081048,6.115991,6.162683,5.664697,5.284784,5.260858,5.244165,5.22796,5.222284,5.186182,5.186395,5.156458,5.16958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.191,61.95,99.66,64.78,92.69,11.78,6.24,19.18,12.56,8.831,2.82,12.29,1.22,27.56929,19.4239432695,5.161809,13509,13.16,16.01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 11:00:00,6.07348,6.106348,6.137842,5.533136,5.287469,5.26806,5.248651,5.23266,5.225397,5.184412,5.188654,5.159112,5.172235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.199,61.99,99.7,64.81,92.55,11.76,6.26,19.22,12.56,8.829001,2.81,12.27,1.22,27.56505,19.4209559775,5.167676,13510,13.11,16.47,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 11:10:00,6.102014,6.126611,6.166986,5.675256,5.28573,5.26626,5.264703,5.235498,5.231988,5.185602,5.189081,5.16131,5.173517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.209,62,99.68,64.79,92.88,11.79,6.25,19.21,12.56,8.83,2.82,12.26,1.21,27.56633,19.4218578015,5.169426,13511,13.09,16.85,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 11:20:00,6.12713,6.142389,6.203821,5.498651,5.286981,5.260034,5.257959,5.235468,5.233301,5.18847,5.194452,5.162683,5.174707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.191,61.95,99.66,64.78,92.97,11.81,6.26,19.24,12.56,8.828,2.81,12.25,1.22,27.56839,19.4233091745,5.171377,13512,13.08,17.28,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 11:30:00,6.480127,6.207483,6.206323,5.386102,5.283075,5.254754,5.256128,5.236047,5.232782,5.190668,5.193048,5.16546,5.178766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.191,61.97,99.69,64.8,93.15,11.83,6.24,19.17,12.55,8.827,2.81,12.25,1.22,27.56551,19.4212800705,5.172635,13513,13.11,17.72,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 11:40:00,6.587091,6.280054,6.226862,5.339349,5.281793,5.25918,5.244989,5.238458,5.235468,5.190637,5.192316,5.165796,5.18551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,61.95,99.65,64.77,92.91,11.8,6.24,19.17,12.56,8.828,2.81,12.24,1.21,27.56764,19.422780762000002,5.171392,13514,13.1,18.19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 11:50:00,6.794183,6.346612,6.24978,5.326868,5.284052,5.258234,5.25152,5.241479,5.239954,5.191492,5.194391,5.164484,5.176568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.186,62,99.76,64.84,93.14,11.83,6.24,19.17,12.55,8.825,2.81,12.23,1.22,27.56911,19.4238164505,5.156998,13515,13.1,18.66,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 12:00:00,6.775262,6.40307,6.123926,5.327783,5.282617,5.255578,5.253961,5.244104,5.236047,5.192254,5.202325,5.161706,5.16134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.182,61.98,99.73,64.83,93.08,11.83,6.24,19.17,12.54,8.82,2.82,12.23,1.21,27.56428,19.420413474,5.145718,13516,13.09,18.99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 12:10:00,6.87301,6.477014,5.983758,5.327936,5.276575,5.253625,5.251855,5.246698,5.234491,5.185296,5.197656,5.157709,5.152521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.187,62.01,99.76,64.84,93.12,11.83,6.24,19.19,12.55,8.821,2.82,12.21,1.22,27.56644,19.421935302,5.144461,13517,13.08,19.24,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 12:20:00,6.810632,6.527582,6.050256,5.336114,5.278802,5.25625,5.245996,5.245935,5.233972,5.193933,5.19729,5.151147,5.155847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.182,62.05,99.85,64.9,93.09,11.83,6.26,19.23,12.54,8.818,2.81,12.21,1.22,27.56715,19.4224355325,5.141574,13518,13.07,19.51,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 12:30:00,5.820093,5.554132,5.462732,5.297845,5.264306,5.239679,5.228967,5.2156,5.215112,5.184808,5.18847,5.145563,5.1547790000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.172,61.98,99.76,64.85,92.78,11.79,6.26,19.23,12.54,8.817,2.82,12.2,1.23,27.56229,19.419011419500002,5.15096,13519,13.07,19.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 12:40:00,6.016626,5.532159,5.438684,5.293359,5.2494440000000004,5.234796,5.226953,5.212976,5.211328,5.195886,5.189233,5.145837,5.154657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.172,61.98,99.76,64.85,92.63,11.77,6.26,19.23,12.54,8.819,2.81,12.14,1.22,27.56621,19.4217732555,5.152592,13520,13.06,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 12:50:00,6.15368,5.56228,5.407831,5.301446,5.253381,5.247217,5.231744,5.220148,5.212854,5.196527,5.199884,5.146997,5.151483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,62.02,99.8,64.87,92.96,11.81,6.26,19.22,12.54,8.816,2.81,12.15,1.22,27.56393,19.4201668815,5.148014,13521,13.06,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 13:00:00,6.356927,6.025751,6.042352,5.798456,5.306604,5.265924,5.243585,5.233179,5.231714,5.197473,5.197382,5.148492,5.15307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.188,62.07,99.86,64.91,93.03,11.82,6.25,19.19,12.53,8.813,2.81,12.18,1.21,27.56333,19.4197441515,5.147869,13522,13.05,20.42,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 13:10:00,6.418634,6.252862,5.906427,5.800378,5.330499,5.254327,5.24093,5.231653,5.233087,5.195947,5.197687,5.148065,5.154413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.186,62.04,99.81,64.88,93.05,11.82,6.25,19.19,12.54,8.816,2.81,12.18,1.21,27.56618,19.421752119,5.147494,13523,13.05,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 13:20:00,6.747918,6.408014,6.119989,5.642846,5.296747,5.248346,5.242883,5.228204,5.224512,5.193262,5.187952,5.150018,5.159814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.187,62.02,99.78,64.86,93.03,11.82,6.26,19.23,12.54,8.814,2.81,12.18,1.22,27.56566,19.421385753000003,5.148678,13524,13,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR,51,2023-01-01 13:30:00,6.70376,6.492883,6.179346,5.52691,5.289758,5.254388,5.2479189999999996,5.229761,5.222101,5.18725,5.186456,5.155786,5.159509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.189,62,99.74,64.83,92.94,11.81,6.24,19.19,12.53,8.811,2.81,12.17,1.21,27.56502,19.420934841,5.149819,13525,12.99,21.07,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
